book,word,n
Philosopher's Stone,bright,20
Philosopher's Stone,car,20
Philosopher's Stone,ceiling,20
Philosopher's Stone,cup,20
Philosopher's Stone,dear,20
Philosopher's Stone,drive,20
Philosopher's Stone,fast,20
Philosopher's Stone,feel,20
Philosopher's Stone,flitwick,20
Philosopher's Stone,gasped,20
Philosopher's Stone,huge,20
Philosopher's Stone,idea,20
Philosopher's Stone,kill,20
Philosopher's Stone,managed,20
Philosopher's Stone,pale,20
Philosopher's Stone,platform,20
Philosopher's Stone,ronan,20
Philosopher's Stone,slowly,20
Philosopher's Stone,smiling,20
Philosopher's Stone,speak,20
Philosopher's Stone,start,20
Philosopher's Stone,stupid,20
Philosopher's Stone,wizards,20
Philosopher's Stone,arm,19
Philosopher's Stone,call,19
Philosopher's Stone,close,19
Philosopher's Stone,game,19
Philosopher's Stone,heads,19
Philosopher's Stone,hut,19
Philosopher's Stone,leave,19
Philosopher's Stone,met,19
Philosopher's Stone,muggles,19
Philosopher's Stone,pleased,19
Philosopher's Stone,quaffle,19
Philosopher's Stone,raised,19
Philosopher's Stone,ran,19
Philosopher's Stone,ron's,19
Philosopher's Stone,run,19
Philosopher's Stone,safe,19
Philosopher's Stone,spoke,19
Philosopher's Stone,stand,19
Philosopher's Stone,taking,19
Philosopher's Stone,thousand,19
Philosopher's Stone,wait,19
Philosopher's Stone,waiting,19
Philosopher's Stone,watching,19
Philosopher's Stone,word,19
Philosopher's Stone,allowed,18
Philosopher's Stone,brought,18
Philosopher's Stone,cauldron,18
Philosopher's Stone,died,18
Philosopher's Stone,er,18
Philosopher's Stone,firenze,18
Philosopher's Stone,follow,18
Philosopher's Stone,home,18
Philosopher's Stone,hufflepuff,18
Philosopher's Stone,knocked,18
Philosopher's Stone,leg,18
Philosopher's Stone,loudly,18
Philosopher's Stone,neck,18
Philosopher's Stone,ollivander,18
Philosopher's Stone,play,18
Philosopher's Stone,seamus,18
Philosopher's Stone,seat,18
Philosopher's Stone,shook,18
Philosopher's Stone,sit,18
Philosopher's Stone,sleep,18
Philosopher's Stone,snake,18
Philosopher's Stone,snitch,18
Philosopher's Stone,sound,18
Philosopher's Stone,stepped,18
Philosopher's Stone,telling,18
Philosopher's Stone,times,18
Philosopher's Stone,usual,18
Philosopher's Stone,watch,18
Philosopher's Stone,wearing,18
Philosopher's Stone,woman,18
Philosopher's Stone,won,18
Philosopher's Stone,wrong,18
Philosopher's Stone,arrived,17
Philosopher's Stone,crowd,17
Philosopher's Stone,disappeared,17
Philosopher's Stone,field,17
Philosopher's Stone,fifty,17
Philosopher's Stone,forgotten,17
Philosopher's Stone,lay,17
Philosopher's Stone,listen,17
Philosopher's Stone,lucky,17
Philosopher's Stone,mom,17
Philosopher's Stone,money,17
Philosopher's Stone,pain,17
Philosopher's Stone,pocket,17
Philosopher's Stone,realized,17
Philosopher's Stone,scar,17
Philosopher's Stone,sign,17
Philosopher's Stone,threw,17
Philosopher's Stone,twelve,17
Philosopher's Stone,understand,17
Philosopher's Stone,ahead,16
Philosopher's Stone,bet,16
Philosopher's Stone,boys,16
Philosopher's Stone,chocolate,16
Philosopher's Stone,dumbledore's,16
Philosopher's Stone,fang,16
Philosopher's Stone,gryffindors,16
Philosopher's Stone,mad,16
Philosopher's Stone,meet,16
Philosopher's Stone,nicolas,16
Philosopher's Stone,nimbus,16
Philosopher's Stone,pair,16
Philosopher's Stone,picked,16
Philosopher's Stone,privet,16
Philosopher's Stone,pushed,16
Philosopher's Stone,ready,16
Philosopher's Stone,shop,16
Philosopher's Stone,supposed,16
Philosopher's Stone,teachers,16
Philosopher's Stone,terrible,16
Philosopher's Stone,thinking,16
